"Add Media","Додај садржај"
"Add an Image","Додај слику"
"Add Video","Додај видео запис"
"Add Audio","Додај звучни запис"
"Edit Gallery","Уреди галерију"
"Delete Gallery","Обриши галерију"
"Distraction Free Writing mode (Alt + Shift + W)","Режим Писање без ометања (Alt + Shift + W)"
"Edit Image","Уреди слику"
"Delete Image","Обриши слику"
"Advanced Settings","Напредне могућности"
"Size","Величина"
"Thumbnail","Умањена слика"
"Medium","Средње"
"Full Size","Пуна величина"
"Current Link","Тренутна веза"
"Link to Image","Веза ка слици"
"Enter a link URL or click above for presets.","Унесите URL везе или изаберите изнад из унапред дефинисаног."
"Advanced Image Settings","Напредна подешавања слика"
"Width","Ширина"
"Height","Висина"
"Original Size","Изворна величина"
"CSS Class","CSS класа"
"Advanced Link Settings","Напредна подешавања веза"
"Link Rel","Rel везе"
"Caption","Натпис"
"Alternative Text","Резервни текст"
"Rich Editor Help","Помоћ за Богати уређивач"
"Basics of Rich Editing","Основе Богатог уређивања"
"Basics","Основно"
"Advanced use of the Rich Editor","Напредна употреба Богатог уређивача"
"Hotkeys","Пречице"
"About the software","О софтверу"
"Rich Editing Basics","Основе Богатог уређивања"
"<em>Rich editing</em>, also called WYSIWYG for What You See Is What You Get, means your text is formatted as you type. The rich editor creates HTML code behind the scenes while you concentrate on writing. Font styles, links and images all appear approximately as they will on the internet.","<em>Богато уређивање</em>, такође познато и као WYSIWYG за &#132;Шта видиш, то и добијеш&#147; (What You See Is What You Get), значи да је текст који унесете обликован како куцате. Богати уређивач прави HTML кôд иза сцене док се ви усмеравате на писање. Облици словног лика, везе и слике ће се појавити приближно онако као што ће се појавити на Интернету."
"WordPress includes a rich HTML editor that works well in all major web browsers used today. However editing HTML is not the same as typing text. Each web page has two major components: the structure, which is the actual HTML code and is produced by the editor as you type, and the display, that is applied to it by the currently selected WordPress theme and is defined in style.css. WordPress is producing valid XHTML 1.0 which means that inserting multiple line breaks (BR tags) after a paragraph would not produce white space on the web page. The BR tags will be removed as invalid by the internal HTML correcting functions.","Вордпрес укључује богати HTML уређивач који ради добро у већини веб прегледача који се данас користе. Ипак, уређивање HTML-а није исто као и куцање текста. Свака веб страница има два важна дела: структуру, која је у ствари HTML кôд и направљена је од уређивача док куцате, и приказа, који се примењује од тренутно изабране Вордпрес теме и описан је у датотеци style.css. Вордпрес прави исправан XHTML 1.0 што значи да уметање више нови редова (BR ознаке) после пасуса неће направити бели простор на веб страници. BR ознаке биће избачене као неисправне од стране функције унутрашње провере HTML-а. "
"While using the editor, most basic keyboard shortcuts work like in any other text editor. For example: Shift+Enter inserts line break, Ctrl+C = copy, Ctrl+X = cut, Ctrl+Z = undo, Ctrl+Y = redo, Ctrl+A = select all, etc. (on Mac use the Command key instead of Ctrl). See the Hotkeys tab for all available keyboard shortcuts.","Приликом коришћења уређивача, већина основних пречица са тастатуре ради као у било ком другом уређивачу текста. На пример: Shift+Enter умета прелом реда, Ctrl+C умножава, Ctrl+X исеца, Ctrl+Z опозива, Ctrl+Y понавља, Ctrl+B подебљава, Ctrl+I искошава, Ctrl+U подвлачи, итд. (на Мек (Mac, Macintosh) рачунарима користите Apple дугме уместо Ctrl). Погледајте језичак Пречице за све доступне пречице са тастатуре."
"If you do not like the way the rich editor works, you may turn it off from Your Profile submenu, under Users in the admin menu.","Уколико не волите начин на који богати уређивач ради, можете га искључити из подизборника Ваш профил, под Корисници у управљачком изборнику."
"Advanced Rich Editing","Напредно Богато уређивање"
"Images and Attachments","Слике и прилози"
"There is a button in the editor toolbar for inserting images that are already hosted somewhere on the internet. If you have a URL for an image, click this button and enter the URL in the box which appears.","Постоји дугме на уређивачкој траци са алаткама за уметање слика које су постављене негде на Интернету. Уколико имате URL слике, притисните ово дугме и унесите URL у кутији која ће се појавити."
"If you need to upload an image or another media file from your computer, you can use the Media Library button above the editor. The media library will attempt to create a thumbnail-sized copy from each uploaded image. To insert your image into the post, first click on the thumbnail to reveal a menu of options. When you have selected the options you like, click \"Insert into Post\" and your image or file will appear in the post you are editing.","Уколико је потребно да отпремите слику или другу датотеку садржаја са свог рачунара, можете користити дугме Библиотеке садржаја изнад уређивача. Библиотека садржаја ће покушати да направи умањену слику од сваке отпремљене слике. Да бисте уметнули своју слику у чланак, прво притисните на умањену слику да бисте добили изборник са могућностима. Када сте изабрали могућности које желите, притисните \"Уметни у чланак\" и ваша слика или датотека ће се појавити у чланку који уређујете."
"HTML in the Rich Editor","HTML у Богатом уређивачу"
"Any HTML entered directly into the rich editor will show up as text when the post is viewed. What you see is what you get. When you want to include HTML elements that cannot be generated with the toolbar buttons, you must enter it by hand in the Text editor. Examples are tables and &lt;code&gt;. To do this, click the Text tab and edit the code, then switch back to Visual mode. If the code is valid and understood by the editor, you should see it rendered immediately.","Било који HTML унет директно у богати уређивач ће се појавити као текст када се чланак гледа. Шта видиш то и добијеш. Када желите да убаците HTML елементе који не могу бити направљени помоћу дугмади са траке са алаткама, морате га унети ручно у уређивачу Текст. Примери су табеле и &lt;code&gt;. Да бисте ово урадили, притисните дугме Текст и уредите кôд, затим се вратите на режим Видљиво. Уколико је кôд исправан и разумљив уређивачу, можете га одмах видети."
"Pasting in the Rich Editor","Лепљење у Богатом уређивачу"
"When pasting content from another web page the results can be inconsistent and depend on your browser and on the web page you are pasting from. The editor tries to correct any invalid HTML code that was pasted, but for best results try using the Text tab or one of the paste buttons that are on the second row. Alternatively try pasting paragraph by paragraph. In most browsers to select one paragraph at a time, triple-click on it.","Када се лепи садржај са друге веб странице резултати могу бити недоследни и зависни од вашег прегледача веба и странице са које лепите. Уређивач покушава да исправи било који неисправан HTML кôд који је налепљен, али за најбоље резултате покушајте да користите језичак Текст или једно од дугмади за лепљење који се налазе у другом реду. Резервно, покушајте да лепите пасус по пасус. У већини прегледача веба за бирање једног пасуса, притисните три пута на њега."
"Pasting content from another application, like Word or Excel, is best done with the Paste from Word button on the second row, or in Text mode.","Лепљење садржаја из друге апликације, као што је Ворд или Ексцел, се најбоље ради са дугметом Налепи из програма Ворд из другог реда, или у режиму Текст."
"Writing at Full Speed","Писање пуном брзином"
"Rather than reaching for your mouse to click on the toolbar, use these access keys. Windows and Linux use Ctrl + letter. Macintosh uses Command + letter.","Уместо да померате руку до миша да притиснете дугме на траци са алаткама, користите дугмад за приступ. Виндоуз и Линукс користе Ctrl + слово. Мекинтош користи Command + слово."
"Letter","Слово"
"Action","Радња"
"Select all","Изабери све"
"Undo","Врати"
"Redo","Понови"
"Bold","Подебљано"
"Italic","Искошено"
"The following shortcuts use different access keys: Alt + Shift + letter.","Следеће пречице користе разлититу дугмад за приступ: Alt + Shift + слово."
"Check Spelling","Провери правопис"
"Align Left","Уравнато лево"
"Justify Text","Поравнај текст"
"Align Center","Центрирано"
"Strikethrough","Прецртано"
"Align Right","Уравнато десно"
"Insert link","Уметнути везу"
"Remove link","Уклонити везу"
"Quote","Цитат"
"Insert Image","Убаци слику"
"Distraction Free Writing mode","Режим Писање без ометања"
"Insert More Tag","Убаци ознаку Више"
"Insert Page Break tag","Уметни ознаку за прелом странице"
"Editor width in Distraction Free Writing mode:","Ширина уређивача у режиму Писање без ометања:"
"Wider","Шире"
"Narrower","Уже"
"Default width","Подразумевана ширина"
"Version:","Издање:"
"TinyMCE is a platform independent web based Javascript HTML WYSIWYG editor released as Open Source under %sLGPL</a>\tby Moxiecode Systems AB. It has the ability to convert HTML TEXTAREA fields or other HTML elements to editor instances.","TinyMCE је HTML WYSIWYG контрола уређивача, веб базирана, писана у Јаваскрипту, независна од платформе, коју је као софтвер отвореног кôда под %sГМОЈЛ-ом</a>\t издао Moxiecode Systems AB. Она има могућност да претвори HTML TEXTAREA поља или друге HTML елементе у примерке уређивача."
"GNU Library General Public License","ГНУ-ова библиотечка општа јавна лиценца"
"Copyright &copy; 2003-2011, <a href=\"http://www.moxiecode.com\" target=\"_blank\">Moxiecode Systems AB</a>, All rights reserved.","Ауторска права &copy; 2003-2011, <a href=\"http://www.moxiecode.com\" target=\"_blank\">Moxiecode Systems AB</a>, сва права задржана."
"For more information about this software visit the <a href=\"http://tinymce.com\" target=\"_blank\">TinyMCE website</a>.","За више информација о овом софтверу посетите <a href=\"http://tinymce.com\" target=\"_blank\">веб место TinyMCE-а</a>."
"Comments Feed","Довод коментара"
"Edit This","Уреди ово"
"Edit comment","Уреди коментар"
"Edit Link","Уреди везу"
"Use commas instead of %s to separate excluded categories.","Користите запете уместо %s за одвајање искључених категорија."
"Previous Post","Претходни чланак"
"Next Post","Следећи чланак"
"Newer Comments &raquo;","Новији коментари &raquo;"
"&laquo; Older Comments","&laquo; Старији коментари"
"This is the short link.","Ово је кратка веза."
"Your server is running PHP version %s but WordPress %s requires at least %s.","Ваш сервер користи издање PHP-а %s али Вордпрес %s захтева најмање  %s."
"Your PHP installation appears to be missing the MySQL extension which is required by WordPress.","Вашој PHP инсталацији изгледа да фали MySQL проширење које је неопходно за Вордпрес."
"Maintenance","Одржавање"
"Briefly unavailable for scheduled maintenance. Check back in a minute.","Накратко недоступно због заказаног одржавања. Проверите поново за минут."
"<strong>ERROR</strong>: <code>$table_prefix</code> in <code>wp-config.php</code> can only contain numbers, letters, and underscores.","<strong>ГРЕШКА</strong>: <code>$table_prefix</code> у <code>wp-config.php</code> може садржати само бројеве, слова и доње цртице."
"The site you have requested is not installed properly. Please contact the system administrator.","Веб место које сте тражили није исправно инсталирано. Молимо вас да контактирате управника сервера."
"S_Sunday_initial","Н"
"M_Monday_initial","П"
"T_Tuesday_initial","У"
"W_Wednesday_initial","С"
"T_Thursday_initial","Ч"
"F_Friday_initial","П"
"S_Saturday_initial","С"
"number_format_thousands_sep","."
"number_format_decimal_point",","
"Drop files to upload","Превуци датотеке за отпремање"
"Upload Limit Exceeded","Ограничење за отпремања је прекорачено"
"Drop files anywhere to upload","Превуци датотеке било где за отпремање"
"Select Files","Одабери датотеке"
"Maximum upload file size: %d%s.","Највећа дозвољена величина датотеке за отпремање: %d%s"
"Your browser has some limitations uploading large files with the multi-file uploader. Please use the <a href=\"%s\" target=\"%s\">browser uploader</a> for files over 100MB.","Ваш прегледач веба има нека ограничења за отпремање великих датотека преко отпремача за више датотека. Молимо вас да користите <a href=\"%s\" target=\"%s\">отпремач прегледача веба</a>за датотеке преко 100MB."
"Uploading","Отпремање"
"Dismiss Errors","Одбаци грешке"
"Deselect","Одбаци"
"Caption this image&hellip;","Додај натпис ове слике&hellip;"
"Describe this video&hellip;","Опиши овај видео запис&hellip;"
"Describe this audio file&hellip;","Опиши овај видео запис&hellip;"
"Describe this media file&hellip;","Опиши ову датотеку садржаја&hellip;"
"Attachment Details","Детаљи прилога"
"Refresh","Освежи"
"Delete Permanently","Обриши трајно"
"Alt Text","Резервни текст"
"Description","Опис"
"Edit","Уреди"
"Clear","Очисти"
"Attachment Display Settings","Подешавања приказа прилога"
"Link To","Веза ка"
"Custom URL","Прилагођеном URL-у"
"Attachment Page","Страници прилога"
"Media File","Датотеци садржаја"
"Large","Велика"
"Gallery Settings","Подешавања галерије"
"Columns","Ступци"
"Random Order","Случајни редослед"
"No editor could be selected.","Ниједан уређивач није могао бити изабран."
"Allowed Files","Дозвољене датотеке"
"Select","Изабери"
"%d selected","одабрано: %d"
"Drag and drop to reorder images.","Повуците и пустите да промените поредак слика."
"Upload Files","Отпреми датотеке"
"Upload Images","Отпреми слике"
"Media Library","Библиотека садржаја"
"Insert Media","Уметни садржај"
"Create a new gallery","Направи нову галерију"
"&#8592; Return to library","&#8592; Врати се на библиотеку"
"All media items","Све ставке садржаја"
"No items found.","Нема пронађених ставки."
"Insert into page","Уметни у страну"
"Insert into post","Уметни у чланак"
"Uploaded to this page","Отпремљно за ову страну"
"Uploaded to this post","Отпремљно за овај чланак"
"You are about to permanently delete this item.\n  'Cancel' to stop, 'OK' to delete.","Трајно ћете обрисати ову ставку.\n  'Одустани' за прекид, 'У реду' за брисање."
"Insert from URL","Уметни са URL-а"
"Set Featured Image","Постави издвојену слику"
"Set featured image","Постави издвојену слику"
"Create Gallery","Направи галерију"
"&#8592; Cancel Gallery","&#8592; Одустани од галерије"
"Insert gallery","Уметни галерију"
"Update gallery","Ажурирај галерију"
"Add to gallery","Додај у галерију"
"Add to Gallery","Додај у галерију"
"Reverse order","Изокрени редослед"
"The constant <code>VHOST</code> <strong>is deprecated</strong>. Use the boolean constant <code>SUBDOMAIN_INSTALL</code> in wp-config.php to enable a subdomain configuration. Use is_subdomain_install() to check whether a subdomain configuration is enabled.","Непроменљива <code>VHOST</code> <strong>је застарела</strong>. Користите логичку непроменљиву <code>SUBDOMAIN_INSTALL</code> у wp-config.php да бисте омогућили подешавање поддомена. Користите is_subdomain_install() да бисте проверили да ли је подешавање поддомена омогућено."
"<strong>Conflicting values for the constants VHOST and SUBDOMAIN_INSTALL.</strong> The value of SUBDOMAIN_INSTALL will be assumed to be your subdomain configuration setting.","<strong>Супротстављене вредности за непроменљиве VHOST и SUBDOMAIN_INSTALL.</strong> За вредност за SUBDOMAIN_INSTALL ће бити претпостављено да је ваше подешавање поддомена."
"The requested user does not exist.","Тражени корисник не постоји."
"That user does not exist.","Тај корисник не постоји."
"<strong>ERROR</strong>: Site URL already taken.","<strong>Грешка</strong>: URL веб места је већ узет."
"<strong>ERROR</strong>: problem creating site entry.","<strong>Грешка</strong>: проблем са прављењем уноса веб места."
"Only lowercase letters (a-z) and numbers are allowed.","Само мала слова a-z (енглеска латиница) и бројеви су дозвољени."
"Please enter a username.","Молимо вас да унесете корисничко име."
"That username is not allowed.","То корисничко име није дозвољено."
"You cannot use that email address to signup. We are having problems with them blocking some of our email. Please use another email provider.","Не можете користити ту адресу е-поште приликом отварања налога. Имамо проблема са њима јер блокирају неке наше е-поруке. Молимо вас да користите другог добављача е-поште."
"Username must be at least 4 characters.","Корисничко име мора да садржи најмање 4 знака."
"Sorry, usernames may not contain the character &#8220;_&#8221;!","Жао нам је, корисничка имена не могу да садрже знак &#132;_&#147;!"
"Sorry, usernames must have letters too!","Жао нам је, корисничка имена морају да садрже и слова!"
"Please enter a valid email address.","Молимо вас да унесете ваљану адресу е-поште."
"Sorry, that email address is not allowed!","Жао нам је, та адреса е-поште није дозвољена!"
"Sorry, that username already exists!","Жао нам је, то корисничко име већ постоји!"
"Sorry, that email address is already used!","Жао нам је, та адреса е-поште је већ у употреби!"
"That username is currently reserved but may be available in a couple of days.","То корисничко име је тренутно резервисано али ће можда бити доступно за неколико дана."
"username and email used","корисничко име и адреса е-поште који се користе"
"That email address has already been used. Please check your inbox for an activation email. It will become available in a couple of days if you do nothing.","Та адреса е-поште је већ коришћена. Молимо вас да проверите своје поштанско сандуче за поруку за активирање. Постаће доступно за неколико дана уколико ништа не урадите."
"Please enter a site name.","Молимо вас да унесете име веб места."
"That name is not allowed.","То име није дозвољено."
"Site name must be at least 4 characters.","Име веб места мора да садржи најмање 4 знака."
"Sorry, site names may not contain the character &#8220;_&#8221;!","Жао нам је, имена веб места не могу да садрже знак &#132;_&#147;!"
"Sorry, you may not use that site name.","Жао нам је, не можете да користите то име веб места."
"Sorry, site names must have letters too!","Жао нам је, имена веб места морају да садрже и слова!"
"Please enter a site title.","Молимо вас да унесете наслов веб места."
"Sorry, that site already exists!","Жао нам је, то веб место већ постоји!"
"Sorry, that site is reserved!","Жао нам је, то веб место је резервисано!"
"That site is currently reserved but may be available in a couple days.","То веб место је тренутно резервисано али ће можда бити доступно за неколико дана."
"To activate your blog, please click the following link:\n\n%s\n\nAfter you activate, you will receive *another email* with your login.\n\nAfter you activate, you can visit your site here:\n\n%s","Да бисте активирали свој блог, молимо вас да притиснете на следећу везу:\n\n%s\n\nНакон што активирате, примићете *другу поруку* са својом пријавом.\n\nНакон што активирате, можете посетити своје веб место овде:\n\n%s"
"[%s] Activate %s","[%s] Активирај %s"
"To activate your user, please click the following link:\n\n%s\n\nAfter you activate, you will receive *another email* with your login.","Да бисте активирали свог корисника, молимо вас да притиснете на следећу везу:\n\n%s\n\nНакон што активирате, примићете *другу поруку* са својом пријавом."
"Invalid activation key.","Неисправан кључ за активирање."
"The user is already active.","Корисник је већ активан."
"The site is already active.","Веб место је већ активно."
"Could not create user","Није могуће направити корисника"
"That username is already activated.","То корисничко име је већ активирано."
"Could not create site.","Није могуће направити веб место."
"New Site: %s\nURL: %s\nRemote IP: %s\n\nDisable these notifications: %s","Ново веб место: %s\nURL: %s\nУдаљени IP: %s\n\nИскључи ова обавештења: %s"
"New Site Registration: %s","Нова регистрација веб места: %s"
"New User: %s\nRemote IP: %s\n\nDisable these notifications: %s","Нови корисник: %s\nУдаљени IP: %s\n\nИскључи ова обавештења: %s"
"New User Registration: %s","Нова регистрација корисника: %s"
"Already Installed","Већ је постављено"
"You appear to have already installed WordPress. To reinstall please clear your old database tables first.","Чини се да сте већ инсталирали Вордпрес. Да бисте га реинсталирали, молимо вас да прво очистите старе табеле у бази података."
"Dear User,\n\nYour new SITE_NAME site has been successfully set up at:\nBLOG_URL\n\nYou can log in to the administrator account with the following information:\nUsername: USERNAME\nPassword: PASSWORD\nLog in here: BLOG_URLwp-login.php\n\nWe hope you enjoy your new site. Thanks!\n\n--The Team @ SITE_NAME","Драги корисниче,\n\nВаше ново SITE_NAME веб место је успешно подешено на:\nBLOG_URL\n\nМожете се пријавити на управљачки налог са следећим подацима:\nКорисничко име: USERNAME\nЛозинка: PASSWORD\nПријавите се овде: BLOG_URLwp-login.php\n\nНадамо се да ћете уживати у свом новом веб месту. Хвала!\n\n--Екипа на SITE_NAME"
"New %s Site: %s","Ново %s веб место: %s"
"New %s User: %s","Нови %s корисник: %s"
"This file is too big. Files must be less than %d KB in size.","Ова датотека је превелика. Датотеке морају бити мање од %d KB."
"An error occurred adding you to this site. Back to the <a href=\"%s\">homepage</a>.","Догодила се грешка приликом вашег додавања овом веб месту. Назад на <a href=\"%s\">почетну страницу</a>."
"You have been added to this site. Please visit the <a href=\"%s\">homepage</a> or <a href=\"%s\">log in</a> using your username and password.","Додати сте на ово веб место. Молимо вас да посетите <a href=\"%s\">почетну страницу</a> или <a href=\"%s\">да се пријавите</a> користећи своје корисничко име и лозинку."
"WordPress &rsaquo; Success","Вордпрес &rsaquo; Успех"
"Dear User,\n\nYour new account is set up.\n\nYou can log in with the following information:\nUsername: USERNAME\nPassword: PASSWORD\nLOGINLINK\n\nThanks!\n\n--The Team @ SITE_NAME","Драги корисниче,\n\nВаш нови налог је постављен.\n\nМожете се пријавити са следећим подацима:\nкорисничко име: USERNAME\nлозинка: PASSWORD\nLOGINLINK\n\nХвала!\n\n--Екипа на SITE_NAME"
"This user has elected to delete their account and the content is no longer available.","Овај корисник је изабрао да избрише свој налог и садржај више није доступан."
"This site has not been activated yet. If you are having problems activating your site, please contact <a href=\"mailto:%s\">%s</a>.","Веб место још увек није активирано. Уколико имате проблема са активирањем свог веб места, молимо вас да контактирате <a href=\"mailto:%s\">%s</a>."
"This site has been archived or suspended.","Ово веб место је архивирано или суспендовано."
"That site does not exist. Please try <a href=\"%s\">%s</a>.","Ово веб место не постоји. Молимо вас да покушате <a href=\"%s\">%s</a>."
"No site defined on this host. If you are the owner of this site, please check <a href=\"http://codex.wordpress.org/Debugging_a_WordPress_Network\">Debugging a WordPress Network</a> for help.","Ниједно веб место није одређено на овом домаћину. Уколико сте власник овог веб места, молимо вас да проверите <a href=\"http://codex.wordpress.org/Debugging_a_WordPress_Network\">Отклањање грешака у Вордпресовој мрежи</a> за помоћ."
"If your site does not display, please contact the owner of this network.","Уколико се ваше веб место не приказује, молимо вас да контактирате власника ове мреже."
"If you are the owner of this network please check that MySQL is running properly and all tables are error free.","Уколико сте власник ове мреже, молимо вас да проверите да ли MySQL ради исправно и да ли су све табеле без грешке."
"<strong>Database tables are missing.</strong> This means that MySQL is not running, WordPress was not installed properly, or someone deleted <code>%s</code>. You really should look at your database now.","<strong>Табеле базе података недостају.</strong> Ово значи да MySQL не ради, да Вордпрес није инсталиран како треба или да је неко обрисао <code>%s</code>. Ви би заиста требало да сада погледате своју базу података."
"<strong>Could not find site <code>%s</code>.</strong> Searched for table <code>%s</code> in database <code>%s</code>. Is that right?","<strong>Није могуће пронаћи веб место <code>%s</code>.</strong> Претрага за табелу <em>%s</em> у <code>%s</code>. Да ли је то тачно?"
"What do I do now?","Шта да радим сада?"
"Read the <a target=\"_blank\" href=\"http://codex.wordpress.org/Debugging_a_WordPress_Network\">bug report</a> page. Some of the guidelines there may help you figure out what went wrong.","Прочитајте страницу <a target=\"_blank\" href=\"http://codex.wordpress.org/Debugging_a_WordPress_Network\">извештаја грешака</a>. Неке смернице тамо вам могу помоћи да откријете шта је кренуло погрешно."
"If you&#8217;re still stuck with this message, then check that your database contains the following tables:","Уколико сте и даље заглављени са овом поруком, онда проверите да ли ваша база података садржи следеће табеле:"
"Multisite only works without the port number in the URL.","Више-места ради само без броја порта у URL-у."
"Database tables are missing.","Табеле базе података недостају."
"No site by that name on this system.","Нема веб места са тим именом на овом систему."
"The menu name <strong>%s</strong> conflicts with another menu name. Please try another.","Име изборника <strong>%s</strong> је у конфликту са другим именом изборника. Молимо вас да покушате друго."
"The given object ID is not that of a menu item.","Наведени ID објекта није то ставке изборника."
"Custom","Прилагођено"
"%s is a protected WP option and may not be modified","%s је заштићена WP могућност и не може бити измењена"
"<strong>ERROR</strong>: Invalid username or incorrect password.","<strong>ГРЕШКА</strong>: Неисправно корисничко име или лозинка."
"You should specify a nonce action to be verified by using the first parameter.","Требало би да наведете nonce радњу да би била потврђена користећи први параметар."
"New comment on your post \"%s\"","Нови коментар на ваш чланак „%s“"
"Author : %s (IP: %s , %s)","Аутор : %s (IP: %s , %s)"
"E-mail : %s","Е-пошта : %s"
"URL    : %s","УРИ    : %s"
"Comment:","Коментар: "
"You can see all comments on this post here:","Све коментаре на овај чланак можете видети овде: "
"[%s] Comment: \"%s\"","[%s] Коментар: \"%s\""
"New trackback on your post \"%s\"","Нова повратна веза на ваш чланак „%s“"
"Website: %s (IP: %s , %s)","Веб место: %s (IP: %s , %s)"
"Excerpt:","Одломак:"
"You can see all trackbacks on this post here:","Овде можете видети све повратне везе на овај чланак:"
"[%s] Trackback: \"%s\"","[%s] Повратна веза: \"%s\""
"New pingback on your post \"%s\"","Нови повратни пинг на ваш чланак „%s“"
"You can see all pingbacks on this post here:","Овде можете видети све повратне пингове на овај чланак:"
"[%s] Pingback: \"%s\"","[%s] Повратни пинг: \"%s\""
"Permalink: %s","Стална веза : %s"
"Trash it: %s","Премести на отпад: %s"
"Delete it: %s","Обриши: %s"
"Spam it: %s","Обележи као непожељан: %s"
"A new trackback on the post \"%s\" is waiting for your approval","Нова повратна веза на чланак \"%s\" чека на ваше прихватање"
"Website : %s (IP: %s , %s)","Веб место: %s (IP: %s , %s)"
"Trackback excerpt:","Исечак повратне везе:"
"A new pingback on the post \"%s\" is waiting for your approval","Нови повратни пинг на чланак „%s“ чека на ваше прихватање"
"Pingback excerpt:","Исечак пинга:"
"A new comment on the post \"%s\" is waiting for your approval","Нови коментар на чланак „%s“ чека на ваше прихватање"
"Approve it: %s","Прихвати: %s"
"Currently %s comment is waiting for approval. Please visit the moderation panel:","Тренутно %s коментар чека на прихватање. Молимо вас да посетите таблу за преглед:"
"Currently %s comments are waiting for approval. Please visit the moderation panel:","Тренутно %s коментара чекају на прихватање. Молимо вас да посетите таблу за преглед:"
"[%s] Please moderate: \"%s\"","[%s] Молимо прегледајте: \"%s\""
"Password Lost and Changed for user: %s","Лозинка изгубљена и промењена за корисника: %s"
"[%s] Password Lost/Changed","[%s] Лозинка изгубљена/промењена"
"New user registration on your site %s:","Нова регистрација корисника на вашем веб месту %s:"
"Username: %s","Корисничко име: %s"
"E-mail: %s","Е-пошта: %s"
"[%s] New User Registration","[%s] Регистрација новог корисника"
"Password: %s","Лозинка: %s"
"[%s] Your username and password","[%s] Ваше корисничко име и лозинка..."
"Only a static class method or function can be used in an uninstall hook.","Само статична метода класе или функција могу бити коришћени у копчи за уклањање."
"Protected: %s","Заштићено: %s"
"Private: %s","Приватно: %s"
"(more...)","(даље...)"
"There is no excerpt because this is a protected post.","Нема исечка јер је ово заштићен чланак."
"Pages:","Стране:"
"Next page","Следећа страна"
"Previous page","Претходна страна"
"Home","Почетак"
"This post is password protected. To view it please enter your password below:","Чланак је заштићен лозинком. Да би сте га видели, молимо унесите је:"
"Submit","Пошаљи"
"j F, Y @ G:i","j. F Y. у H:i"
"%s [Autosave]","%s [аутоматско снимање]"
"%s [Current Revision]","%s [тренутна ревизија]"
"%s by %s","%s од %s"
"Restore","Поврати"
"Compare Revisions","Упореди ревизије"
"Old","Стара"
"Date Created","Датум прављења"
"Actions","Радње"
"Post","Чланак"
"Page","Страна"
"Media","Садржај"
"Edit Media","Уреди садржај"
"View Attachment Page","Види страницу прилога"
"Revisions","Ревизије"
"Revision","Ревизија"
"Navigation Menu Items","Ставке изборика кретања"
"Navigation Menu Item","Ставка изборика кретања"
"Published","Објављено"
"Published <span class=\"count\">(%s)</span>","Објављени <span class=\"count\">(%s)</span>"
"Scheduled","Заказан"
"Scheduled <span class=\"count\">(%s)</span>","Заказани <span class=\"count\">(%s)</span>"
"Draft","Нацрт"
"Draft <span class=\"count\">(%s)</span>","Нацрти <span class=\"count\">(%s)</span>"
"Drafts <span class=\"count\">(%s)</span>","Нацрти <span class=\"count\">(%s)</span>"
"Pending","Чека"
"Pending <span class=\"count\">(%s)</span>","Чекају преглед <span class=\"count\">(%s)</span>"
"Private","Приватно"
"Private <span class=\"count\">(%s)</span>","Приватни <span class=\"count\">(%s)</span>"
"Trash","Отпад"
"Trash <span class=\"count\">(%s)</span>","Отпад <span class=\"count\">(%s)</span>"
"Invalid post","Неисправан чланак"
"Pending Review","Чека преглед"
"Post types cannot exceed 20 characters in length","Врсте чланака не могу прелазити 20 знакова"
"Posts","Чланци"
"Add New Post","Додај нови чланак"
"Add New Page","Додај нову страну"
"Edit Post","Уреди чланак"
"Edit Page","Уреди страну"
"New Page","Нова страна"
"View Page","Види страну"
"Search Posts","Претражи чланке"
"Search Pages","Претражи стране"
"No posts found.","Нема нађених чланака."
"No pages found.","Нема нађених страна."
"No posts found in Trash.","Нема нађених чланака на отпаду."
"No pages found in Trash.","Нема нађених страна на отпаду."
"Parent Page:","Надређена страна:"
"All Posts","Сви чланци"
"All Pages","Све стране"
"Images","Слике"
"Manage Images","Управљање сликама"
"Image <span class=\"count\">(%s)</span>","Слике <span class=\"count\">(%s)</span>"
"Images <span class=\"count\">(%s)</span>","Слике <span class=\"count\">(%s)</span>"
"Audio","Звучни записи"
"Manage Audio","Управљај звучним записима"
"Audio <span class=\"count\">(%s)</span>","Звучни записи <span class=\"count\">(%s)</span>"
"Video","Видео запис"
"Manage Video","Управљај видео записима"
"Video <span class=\"count\">(%s)</span>","Видео записи <span class=\"count\">(%s)</span>"
"Passing an integer number of posts is deprecated. Pass an array of arguments instead.","Додељивање целог броја чланака је застарело. Уместо тога доделите низ аргумената."
"Content, title, and excerpt are empty.","Садржај, наслов и исечак су празни."
"Whoops, the provided date is invalid.","Упс, наведени датум је неисправан."
"Could not update post in the database","Није могуће ажурирати чланак у бази података"
"Could not insert post into the database","Није могуће унети чланак у бази података"
"The page template is invalid.","Шаблон стране је неисправан."
"Content","Садржај"
"Excerpt","Одломак"
"Cannot create a revision of a revision","Није могуће направити ревизију ревизије."
"You do not have permission to preview drafts.","Немате права да то да прегледате нацрте."
"Standard","Уобичајен"
"Aside","Са стране"
"Chat","Ћаскање"
"Gallery","Галерија"
"Image","Слика"
"Status","Стање"
"Conditional query tags do not work before the query is run. Before then, they always return false.","Условне ознаке упита не раде пре него што је упит покренут. Пре тога, увек враћају false."
